City,Hotel Name,Address,Price Text,Price Numeric,Rating & Reviews,Review Count,Hotel URL
Hyderabad,Western Banjara,Hyderabad,"₹ 16,920",16920,Scored 8.2 8.2 Very good 66 reviews,828266.0,https://www.booking.comhttps://www.booking.com/hotel/in/western-banjara.en-gb.html
Hyderabad,Lepino Resort and Cafe,Hyderabad,"₹ 9,720",9720,Scored 8.8 8.8 Fabulous 35 reviews,888835.0,https://www.booking.comhttps://www.booking.com/hotel/in/lepino-resort-and-cafe.en-gb.html
Hyderabad,"The Orange Hotel - Narsingi, Hyderabad",Hyderabad,"₹ 18,144",18144,Scored 8.1 8.1 Very good 139 reviews,8181139.0,https://www.booking.comhttps://www.booking.com/hotel/in/the-orange-narsingi-hyderabad.en-gb.html
Hyderabad,Bloom Hotel - Jubilee Hills,Hyderabad,"₹ 24,120",24120,Scored 8.4 8.4 Very good 42 reviews,848442.0,https://www.booking.comhttps://www.booking.com/hotel/in/bloom-jubilee-hills.en-gb.html
Hyderabad,Rcc Hotels Biz stays Begumpet,"Begumpet, Hyderabad","₹ 11,520",11520,Scored 8.4 8.4 Very good 105 reviews,8484105.0,https://www.booking.comhttps://www.booking.com/hotel/in/rcc-hotels-ameerpet-hyderabad1.en-gb.html
Hyderabad,Lemon Tree Premier Hitec City Hyderabad,"HITEC City, Hyderabad","₹ 64,568",64568,Scored 7.1 7.1 Good 391 reviews,7171391.0,https://www.booking.comhttps://www.booking.com/hotel/in/lemon-tree-hitec-city-hyderabad.en-gb.html
Hyderabad,Best Western Ashoka,Hyderabad,"₹ 20,535",20535,Scored 7.5 7.5 Good 386 reviews,7575386.0,https://www.booking.comhttps://www.booking.com/hotel/in/ashoka.en-gb.html
Hyderabad,Quad Hotels Hyderabad,"Gachibowli, Hyderabad (Gachibowli)","₹ 18,936",18936,Scored 9.3 9.3 Superb 20 reviews,939320.0,https://www.booking.comhttps://www.booking.com/hotel/in/quad-hotels-hyderabad.en-gb.html
Hyderabad,"Treebo Address Inn, Banjara Hills",Hyderabad,"₹ 8,628",8628,Scored 6.6 6.6 Review score 430 reviews,6666430.0,https://www.booking.comhttps://www.booking.com/hotel/in/treebo-address-inn.en-gb.html
Hyderabad,Royalton Hyderabad Abids,"Abids, Hyderabad","₹ 20,800",20800,Scored 7.0 7.0 Good 235 reviews,7070235.0,https://www.booking.comhttps://www.booking.com/hotel/in/royalton-hyderabad-abids.en-gb.html
Hyderabad,"ITC Kakatiya, a Luxury Collection Hotel, Hyderabad","Begumpet, Hyderabad","₹ 73,000",73000,Scored 8.3 8.3 Very good 337 reviews,8383337.0,https://www.booking.comhttps://www.booking.com/hotel/in/itc-kakatiya-hyderabad.en-gb.html
Hyderabad,Residence Retreat Service Apartments,"Gachibowli, Hyderabad (Gachibowli)","₹ 13,996",13996,Scored 7.9 7.9 Good 31 reviews,797931.0,https://www.booking.comhttps://www.booking.com/hotel/in/residence-retreat-service-apartments.en-gb.html
Hyderabad,Dcasa Suites,"HITEC City, Hyderabad","₹ 10,796",10796,Scored 8.1 8.1 Very good 47 reviews,818147.0,https://www.booking.comhttps://www.booking.com/hotel/in/dcasa-suites-hyderabad.en-gb.html
Hyderabad,HOTEl EUPHORIA AIRPORT Zone,Hyderabad,"₹ 8,637",8637,Scored 6.8 6.8 Review score 17 reviews,686817.0,https://www.booking.comhttps://www.booking.com/hotel/in/euphoria-urban-sleep-hyderabad.en-gb.html
Hyderabad,SKYLA Studios & Suites - Kondapur,"HITEC City, Hyderabad","₹ 41,183",41183,Scored 8.9 8.9 Fabulous 194 reviews,8989194.0,https://www.booking.comhttps://www.booking.com/hotel/in/skyla-studios-amp-suites-kondapur.en-gb.html
Hyderabad,Hotel O D Suites,Hyderabad,"₹ 14,992",14992,Scored 8.1 8.1 Very good 37 reviews,818137.0,https://www.booking.comhttps://www.booking.com/hotel/in/collection-o-81060-d-suites.en-gb.html
Hyderabad,Hotel Silver Cle Hitech City Madhapur,"HITEC City, Hyderabad","₹ 14,584",14584,Scored 8.2 8.2 Very good 631 reviews,8282631.0,https://www.booking.comhttps://www.booking.com/hotel/in/silver-cle.en-gb.html
Hyderabad,Holiday Inn Express Hyderabad HITEC City by IHG,"HITEC City, Hyderabad","₹ 36,334",36334,Scored 5.7 5.7 Review score 575 reviews,5757575.0,https://www.booking.comhttps://www.booking.com/hotel/in/formule1-hyderabad-hitec-city-opening-october-2015.en-gb.html
Hyderabad,23 Urban Square,"HITEC City, Hyderabad","₹ 15,045",15045,Scored 9.2 9.2 Superb 70 reviews,929270.0,https://www.booking.comhttps://www.booking.com/hotel/in/23-urban-square.en-gb.html
Hyderabad,32 Urban by Akoya Hotels,"Gachibowli, Hyderabad (Gachibowli)","₹ 20,236",20236,Scored 7.5 7.5 Good 188 reviews,7575188.0,https://www.booking.comhttps://www.booking.com/hotel/in/thirty-two-urban-by-akoya-hotels.en-gb.html
Hyderabad,Eastin Dè Royalè,"HITEC City, Hyderabad","₹ 8,000",8000,Scored 7.2 7.2 Good 10 reviews,727210.0,https://www.booking.comhttps://www.booking.com/hotel/in/eastin-de-royale-hyderabad.en-gb.html
Hyderabad,ZIBE Luxe Hyderabad by GRT Hotels,"Kukatpally, Hyderabad (Kukatpally)","₹ 20,835",20835,Scored 8.8 8.8 Fabulous 203 reviews,8888203.0,https://www.booking.comhttps://www.booking.com/hotel/in/grt-vibe-kukatpally.en-gb.html
Hyderabad,Hotel Luxury stay - Banjara Hills,Hyderabad,"₹ 8,100",8100,Scored 7.1 7.1 Good 36 reviews,717136.0,https://www.booking.comhttps://www.booking.com/hotel/in/quality-inn-hyderabad.en-gb.html
Hyderabad,"Hotel Urban Prime Near Yashoda Hospital, Hitech City","HITEC City, Hyderabad","₹ 7,918",7918,Scored 8.9 8.9 Fabulous 15 reviews,898915.0,https://www.booking.comhttps://www.booking.com/hotel/in/urban-prime-near-hi-tech-city.en-gb.html
Hyderabad,Olive Service Apartments Hitech City,"HITEC City, Hyderabad","₹ 39,885",39885,Scored 8.2 8.2 Very good 43 reviews,828243.0,https://www.booking.comhttps://www.booking.com/hotel/in/olive-service-apartments-hyderabad.en-gb.html
Hyderabad,Treebo Premium Metropolis,Hyderabad,"₹ 11,273",11273,Scored 6.7 6.7 Review score 428 reviews,6767428.0,https://www.booking.comhttps://www.booking.com/hotel/in/metropolis-a-unit-of-osem.en-gb.html
Hyderabad,Treebo Address Inn Gachibowli,"HITEC City, Hyderabad","₹ 8,838",8838,Scored 8.2 8.2 Very good 37 reviews,828237.0,https://www.booking.comhttps://www.booking.com/hotel/in/treebo-address-inn-gachibowli.en-gb.html
Hyderabad,Hilton Hyderabad Genome Valley Resort & Spa,Hyderabad,"₹ 72,500",72500,Scored 9.3 9.3 Superb 6 reviews,93936.0,https://www.booking.comhttps://www.booking.com/hotel/in/hilton-hyderabad-genome-valley-resort-spa.en-gb.html
Hyderabad,Oak Business Hotel,Hyderabad,"₹ 15,300",15300,Scored 9.4 9.4 Superb 220 reviews,9494220.0,https://www.booking.comhttps://www.booking.com/hotel/in/oak-business.en-gb.html
Hyderabad,Marriott Executive Apartments Hyderabad,"HITEC City, Hyderabad","₹ 140,000",140000,Scored 8.9 8.9 Fabulous 124 reviews,8989124.0,https://www.booking.comhttps://www.booking.com/hotel/in/marriott-executive-apartments-hyderabad.en-gb.html
Hyderabad,Priya Hyderabad,Hyderabad,"₹ 31,451",31451,Scored 9.6 9.6 Exceptional 54 reviews,969654.0,https://www.booking.comhttps://www.booking.com/hotel/in/priya-hyderabad-hyderabad.en-gb.html
Hyderabad,"Vivanta Hyderabad, Begumpet","Begumpet, Hyderabad","₹ 30,767",30767,"Scored 7.9 7.9 Good 1,101 reviews",79791101.0,https://www.booking.comhttps://www.booking.com/hotel/in/vivanta-by-taj-begumpet.en-gb.html
Hyderabad,"Treebo SY Inn, Gachibowli DLF","HITEC City, Hyderabad","₹ 12,355",12355,Scored 8.2 8.2 Very good 169 reviews,8282169.0,https://www.booking.comhttps://www.booking.com/hotel/in/treebo-trend-sy-inn.en-gb.html
Hyderabad,Rcc Hotels Gachibowli,"Gachibowli, Hyderabad (Gachibowli)","₹ 10,796",10796,Scored 8.2 8.2 Very good 57 reviews,828257.0,https://www.booking.comhttps://www.booking.com/hotel/in/rcc-hotels-gachibowli.en-gb.html
Hyderabad,Hyderabad Marriott Hotel & Convention Centre,Hyderabad,"₹ 41,000",41000,Scored 8.5 8.5 Very good 749 reviews,8585749.0,https://www.booking.comhttps://www.booking.com/hotel/in/hyderabad-marriott-convention-centre.en-gb.html
Hyderabad,Super Townhouse RCC Elite,"Begumpet, Hyderabad","₹ 9,471",9471,Scored 9.0 9.0 Superb 640 reviews,9090640.0,https://www.booking.comhttps://www.booking.com/hotel/in/oyo-townhouse-265-begumpet.en-gb.html
Hyderabad,Olive Serviced Apartments - HICC Hitex Hyderabad,"HITEC City, Hyderabad","₹ 11,452",11452,Scored 8.8 8.8 Fabulous 73 reviews,888873.0,https://www.booking.comhttps://www.booking.com/hotel/in/hyderabad-hicc.en-gb.html
Hyderabad,"The Park Hyderabad, Banjara Hills near Hussain Sagar Lake",Hyderabad,"₹ 50,400",50400,"Scored 9.4 9.4 Superb 1,980 reviews",94941980.0,https://www.booking.comhttps://www.booking.com/hotel/in/the-park-hyderabad.en-gb.html
Hyderabad,Greenpark Hyderabad,Hyderabad,"₹ 32,133",32133,Scored 8.5 8.5 Very good 459 reviews,8585459.0,https://www.booking.comhttps://www.booking.com/hotel/in/green-park.en-gb.html
Hyderabad,Hotel La Premier,"HITEC City, Hyderabad","₹ 12,600",12600,Scored 8.3 8.3 Very good 225 reviews,8383225.0,https://www.booking.comhttps://www.booking.com/hotel/in/la-premier.en-gb.html
Hyderabad,Radisson Blu Plaza Hotel Hyderabad Banjara Hills,Hyderabad,"₹ 43,138",43138,"Scored 7.9 7.9 Good 1,692 reviews",79791692.0,https://www.booking.comhttps://www.booking.com/hotel/in/radisson-blu-plaza.en-gb.html
Hyderabad,Harvey's Hotels - Gowlidoddy - Near US Consulate,"Gachibowli, Hyderabad (Gachibowli)","₹ 18,720",18720,Scored 7.5 7.5 Good 106 reviews,7575106.0,https://www.booking.comhttps://www.booking.com/hotel/in/harveys-hotels-indigostays.en-gb.html
Hyderabad,Arrival Hotel,"HITEC City, Hyderabad","₹ 39,093",39093,Scored 8.2 8.2 Very good 73 reviews,828273.0,https://www.booking.comhttps://www.booking.com/hotel/in/arrival-hyderabad.en-gb.html
Hyderabad,Hotel Asrani International,Hyderabad,"₹ 13,440",13440,Scored 8.3 8.3 Very good 913 reviews,8383913.0,https://www.booking.comhttps://www.booking.com/hotel/in/asrani.en-gb.html
Hyderabad,Yellow Sapphire Hotel Gachibowli,"Gachibowli, Hyderabad (Gachibowli)","₹ 14,700",14700,Scored 8.2 8.2 Very good 115 reviews,8282115.0,https://www.booking.comhttps://www.booking.com/hotel/in/elite-gachibolwi.en-gb.html
Hyderabad,Hotel the Plaza,"Begumpet, Hyderabad","₹ 22,000",22000,Scored 8.5 8.5 Very good 135 reviews,8585135.0,https://www.booking.comhttps://www.booking.com/hotel/in/the-plaza-hyderabad1.en-gb.html
Hyderabad,Let Home,Hyderabad,"₹ 14,056",14056,Scored 8.6 8.6 Fabulous 19 reviews,868619.0,https://www.booking.comhttps://www.booking.com/hotel/in/let-home.en-gb.html
Hyderabad,Dream Suites Hotel,"Kukatpally, Hyderabad (Kukatpally)","₹ 7,376",7376,Scored 7.0 7.0 Good 120 reviews,7070120.0,https://www.booking.comhttps://www.booking.com/hotel/in/dream-suites-kukatpally.en-gb.html
Hyderabad,Olive Service Apartments Gachibowli,"Gachibowli, Hyderabad (Gachibowli)","₹ 22,321",22321,Scored 9.0 9.0 Superb 102 reviews,9090102.0,https://www.booking.comhttps://www.booking.com/hotel/in/olive-service-apartments-gachibowli-hyderabad.en-gb.html
Hyderabad,Taj Deccan,Hyderabad,"₹ 58,767",58767,Scored 8.6 8.6 Fabulous 526 reviews,8686526.0,https://www.booking.comhttps://www.booking.com/hotel/in/taj-deccan.en-gb.html
Hyderabad,ibis Hyderabad Hitec City - An Accor Brand,"HITEC City, Hyderabad","₹ 49,798",49798,Scored 7.4 7.4 Good 812 reviews,7474812.0,https://www.booking.comhttps://www.booking.com/hotel/in/ibis-hyderabad-hitech-city.en-gb.html
Hyderabad,The Golkonda Hotel,Hyderabad,"₹ 27,440",27440,"Scored 7.3 7.3 Good 1,002 reviews",73731002.0,https://www.booking.comhttps://www.booking.com/hotel/in/the-golkonda-hyderabad.en-gb.html
Hyderabad,Hotel Spring Stays Near US Consulate,"Gachibowli, Hyderabad (Gachibowli)","₹ 8,000",8000,Scored 8.0 8.0 Very good 55 reviews,808055.0,https://www.booking.comhttps://www.booking.com/hotel/in/beestay-hotels-financial-district.en-gb.html
Hyderabad,Ellaa Hotel Gachibowli,"Gachibowli, Hyderabad (Gachibowli)","₹ 28,480",28480,Scored 6.4 6.4 Review score 175 reviews,6464175.0,https://www.booking.comhttps://www.booking.com/hotel/in/ella.en-gb.html
Hyderabad,"Lemon Tree Hotel, Gachibowli, Hyderabad","Gachibowli, Hyderabad (Gachibowli)","₹ 55,446",55446,Scored 7.9 7.9 Good 215 reviews,7979215.0,https://www.booking.comhttps://www.booking.com/hotel/in/lemon-tree-gachibowli-hyderabad.en-gb.html
Hyderabad,Super townhouse moosapet Rcc Prime,Hyderabad,"₹ 7,472",7472,Scored 8.6 8.6 Fabulous 282 reviews,8686282.0,https://www.booking.comhttps://www.booking.com/hotel/in/oyo-townhouse-252-moosapet.en-gb.html
Hyderabad,"Mercure Hyderabad KCP Banjara Hills, An Accor Hotel",Hyderabad,"₹ 45,000",45000,"Scored 8.5 8.5 Very good 1,187 reviews",85851187.0,https://www.booking.comhttps://www.booking.com/hotel/in/mercure-hyderabad-kcp-opening-january-2016.en-gb.html
Hyderabad,"Hotel Grand Continent Premiere, Banjara Hills, Hyderabad",Hyderabad,"₹ 21,938",21938,Scored 7.7 7.7 Good 38 reviews,777738.0,https://www.booking.comhttps://www.booking.com/hotel/in/grand-continent-premier-banjara-hills.en-gb.html
Hyderabad,Sunrise Hotel Shamshabad,Hyderabad,"₹ 6,663",6663,Scored 7.6 7.6 Good 16 reviews,767616.0,https://www.booking.comhttps://www.booking.com/hotel/in/sunrise-shamshabad.en-gb.html
Hyderabad,Super Townhouse Kokapet Formerly Aarian Tej Nilayam,Hyderabad,"₹ 6,529",6529,Scored 8.2 8.2 Very good 49 reviews,828249.0,https://www.booking.comhttps://www.booking.com/hotel/in/townhouse-aarian-tej-nilayam.en-gb.html
Hyderabad,Lemonridge Hotels IDPL Balanagar,Hyderabad,"₹ 12,998",12998,Scored 7.7 7.7 Good 14 reviews,777714.0,https://www.booking.comhttps://www.booking.com/hotel/in/lemonridge-hotels-idpl-balanagar-hyderabad.en-gb.html
Hyderabad,"Red Fox by Lemon Tree Hotels, Hyderabad","HITEC City, Hyderabad","₹ 40,363",40363,Scored 7.2 7.2 Good 146 reviews,7272146.0,https://www.booking.comhttps://www.booking.com/hotel/in/red-fox-hyderabad.en-gb.html
Hyderabad,Hotel O JV Colony Near KFC Gachibowli,"HITEC City, Hyderabad","₹ 5,745",5745,Scored 6.9 6.9 Review score 56 reviews,696956.0,https://www.booking.comhttps://www.booking.com/hotel/in/oyo-flagship-75871-jv-colony.en-gb.html
Hyderabad,"Hotel Delphi Grand Hyderabad - Hi-Tech City, Perfect for Business & Comfort","HITEC City, Hyderabad","₹ 12,669",12669,Scored 8.4 8.4 Very good 72 reviews,848472.0,https://www.booking.comhttps://www.booking.com/hotel/in/swagath-de-royal-hyderabad.en-gb.html
Hyderabad,Hyatt Place Hyderabad Banjara Hills,Hyderabad,"₹ 72,000",72000,"Scored 7.8 7.8 Good 1,145 reviews",78781145.0,https://www.booking.comhttps://www.booking.com/hotel/in/hyatt-place-hyderabad-banjara-hills.en-gb.html
Hyderabad,White Fern Stays Serviced Apartments - Gachibowli,"HITEC City, Hyderabad","₹ 14,200",14200,Scored 8.1 8.1 Very good 45 reviews,818145.0,https://www.booking.comhttps://www.booking.com/hotel/in/white-fern-stays.en-gb.html
Hyderabad,Hiwa Boutique Hotel,Hyderabad,"₹ 7,809",7809,Scored 8.6 8.6 Fabulous 18 reviews,868618.0,https://www.booking.comhttps://www.booking.com/hotel/in/hiwa-boutique.en-gb.html
Hyderabad,Courtyard by Marriott Hyderabad,Hyderabad,"₹ 52,000",52000,Scored 8.3 8.3 Very good 705 reviews,8383705.0,https://www.booking.comhttps://www.booking.com/hotel/in/courtyard-marriott.en-gb.html
Hyderabad,Marigold Hotel,"Begumpet, Hyderabad","₹ 43,775",43775,Scored 8.6 8.6 Fabulous 452 reviews,8686452.0,https://www.booking.comhttps://www.booking.com/hotel/in/marigold-by-greenpark.en-gb.html
Hyderabad,Prestige club orchards,Hyderabad,"₹ 34,000",34000,,,https://www.booking.comhttps://www.booking.com/hotel/in/prestige-club-orchards.en-gb.html
Hyderabad,Kaysons hotel,Hyderabad,"₹ 12,543",12543,Scored 9.1 9.1 Superb 13 reviews,919113.0,https://www.booking.comhttps://www.booking.com/hotel/in/kaysons.en-gb.html
Hyderabad,"Lemon Tree Hotel, Banjara Hills, Hyderabad",Hyderabad,"₹ 39,634",39634,Scored 7.1 7.1 Good 135 reviews,7171135.0,https://www.booking.comhttps://www.booking.com/hotel/in/lemon-tree-banjara-hills-hyderabad.en-gb.html
Hyderabad,The Manohar Hyderabad,"Begumpet, Hyderabad","₹ 16,666",16666,Scored 4.2 4.2 Review score 312 reviews,4242312.0,https://www.booking.comhttps://www.booking.com/hotel/in/fortune-select-manohar-hyderabad.en-gb.html
Hyderabad,Avana- A Boutique Hotel,"Gachibowli, Hyderabad (Gachibowli)","₹ 18,000",18000,Scored 8.1 8.1 Very good 456 reviews,8181456.0,https://www.booking.comhttps://www.booking.com/hotel/in/avana-a-boutique.en-gb.html
Hyderabad,Holiday Inn Express Hyderabad Banjara Hills by IHG,Hyderabad,"₹ 21,542",21542,Scored 5.5 5.5 Review score 966 reviews,5555966.0,https://www.booking.comhttps://www.booking.com/hotel/in/formule1-hyderabad-banjara-hills.en-gb.html
Hyderabad,Ashray - Vintage Homes,Hyderabad,"₹ 8,170",8170,Scored 8.7 8.7 Fabulous 72 reviews,878772.0,https://www.booking.comhttps://www.booking.com/hotel/in/ashray-studio-apartments.en-gb.html
Hyderabad,"Hidden Gem - Private 1BHK, Fully Furnished Elegant Stay with Indoor Canopy & Fast Wi-Fi",Hyderabad,"₹ 15,008",15008,Scored 10 10 Exceptional 3 reviews,10103.0,https://www.booking.comhttps://www.booking.com/hotel/in/the-hidden-gem-your-perfect-hideaway.en-gb.html
Hyderabad,Western Banjara,Hyderabad,"₹ 16,920",16920,Scored 8.2 8.2 Very good 66 reviews,828266.0,https://www.booking.comhttps://www.booking.com/hotel/in/western-banjara.en-gb.html
Hyderabad,"The Orange Hotel - Narsingi, Hyderabad",Hyderabad,"₹ 18,144",18144,Scored 8.1 8.1 Very good 139 reviews,8181139.0,https://www.booking.comhttps://www.booking.com/hotel/in/the-orange-narsingi-hyderabad.en-gb.html
Hyderabad,Bloom Hotel - Jubilee Hills,Hyderabad,"₹ 24,120",24120,Scored 8.4 8.4 Very good 42 reviews,848442.0,https://www.booking.comhttps://www.booking.com/hotel/in/bloom-jubilee-hills.en-gb.html
Hyderabad,Rcc Hotels Biz stays Begumpet,"Begumpet, Hyderabad","₹ 11,520",11520,Scored 8.4 8.4 Very good 105 reviews,8484105.0,https://www.booking.comhttps://www.booking.com/hotel/in/rcc-hotels-ameerpet-hyderabad1.en-gb.html
Hyderabad,Lemon Tree Premier Hitec City Hyderabad,"HITEC City, Hyderabad","₹ 64,568",64568,Scored 7.1 7.1 Good 391 reviews,7171391.0,https://www.booking.comhttps://www.booking.com/hotel/in/lemon-tree-hitec-city-hyderabad.en-gb.html
Hyderabad,Best Western Ashoka,Hyderabad,"₹ 20,535",20535,Scored 7.5 7.5 Good 386 reviews,7575386.0,https://www.booking.comhttps://www.booking.com/hotel/in/ashoka.en-gb.html
Hyderabad,Quad Hotels Hyderabad,"Gachibowli, Hyderabad (Gachibowli)","₹ 18,936",18936,Scored 9.3 9.3 Superb 20 reviews,939320.0,https://www.booking.comhttps://www.booking.com/hotel/in/quad-hotels-hyderabad.en-gb.html
Hyderabad,"Treebo Address Inn, Banjara Hills",Hyderabad,"₹ 8,628",8628,Scored 6.6 6.6 Review score 430 reviews,6666430.0,https://www.booking.comhttps://www.booking.com/hotel/in/treebo-address-inn.en-gb.html
Hyderabad,Royalton Hyderabad Abids,"Abids, Hyderabad","₹ 20,800",20800,Scored 7.0 7.0 Good 235 reviews,7070235.0,https://www.booking.comhttps://www.booking.com/hotel/in/royalton-hyderabad-abids.en-gb.html
Hyderabad,Dcasa Suites,"HITEC City, Hyderabad","₹ 10,796",10796,Scored 8.1 8.1 Very good 47 reviews,818147.0,https://www.booking.comhttps://www.booking.com/hotel/in/dcasa-suites-hyderabad.en-gb.html
Hyderabad,"ITC Kakatiya, a Luxury Collection Hotel, Hyderabad","Begumpet, Hyderabad","₹ 73,000",73000,Scored 8.3 8.3 Very good 337 reviews,8383337.0,https://www.booking.comhttps://www.booking.com/hotel/in/itc-kakatiya-hyderabad.en-gb.html
Hyderabad,Residence Retreat Service Apartments,"Gachibowli, Hyderabad (Gachibowli)","₹ 13,996",13996,Scored 7.9 7.9 Good 31 reviews,797931.0,https://www.booking.comhttps://www.booking.com/hotel/in/residence-retreat-service-apartments.en-gb.html
Hyderabad,HOTEl EUPHORIA AIRPORT Zone,Hyderabad,"₹ 8,637",8637,Scored 6.8 6.8 Review score 17 reviews,686817.0,https://www.booking.comhttps://www.booking.com/hotel/in/euphoria-urban-sleep-hyderabad.en-gb.html
Hyderabad,Hotel O D Suites,Hyderabad,"₹ 14,992",14992,Scored 8.1 8.1 Very good 37 reviews,818137.0,https://www.booking.comhttps://www.booking.com/hotel/in/collection-o-81060-d-suites.en-gb.html
Hyderabad,SKYLA Studios & Suites - Kondapur,"HITEC City, Hyderabad","₹ 41,183",41183,Scored 8.9 8.9 Fabulous 194 reviews,8989194.0,https://www.booking.comhttps://www.booking.com/hotel/in/skyla-studios-amp-suites-kondapur.en-gb.html
